Number of words:  7781959860		
WORD	COUNT	FREQPERMILLION
DUE	897232	115.296405550979000
PRICE	895189	115.033875283957000
AGREE	894901	114.996866611954000
ROLE	893975	114.877873451277000
WANTED	892594	114.700411728929000
SIMPLE	890752	114.463710430909000
TAKING	890375	114.415265051239000
GUIDELINES	889508	114.303853528229000
WASN'T	887446	114.038881716874000
RESULTS	887023	113.984525229869000
RICH	884777	113.695908989178000
NUMBERS	884063	113.604158323171000
ALTHOUGH	883792	113.569334190835000
ENERGY	883267	113.501870465829000
SAW	882593	113.415259893155000
FORMER	881754	113.307446435479000
BUILDING	880635	113.163652324467000
EDUCATION	880063	113.090148989794000
HIDDEN	879369	113.000968370454000
PERFORMANCE	878818	112.930163584781000
COLLEGE	878634	112.906519155446000
RETURN	877368	112.743835201432000
TOWARDS	876288	112.605052681421000
CA	875939	112.560205367083000
INTEREST	875687	112.527822779081000
MICHAEL	875557	112.511117475746000
SINGLE	874975	112.436329117740000
INTERESTED	874435	112.366937857734000
RECORD	874264	112.344963958732000
PX	874015	112.312966877729000
TAX	873494	112.246017162057000
VALUE	870465	111.856783594358000
DEVELOPER	869707	111.759378825683000
RELIGIOUS	869167	111.689987565677000
NET	864912	111.143210137298000
FIVE	864450	111.083842059293000
SIMILAR	863591	110.973458554951000
PLANS	863575	110.971402517617000
CHILD	863316	110.938120413281000
RESOURCES	860835	110.619306124254000
COMPETITIVE	860467	110.572017265584000
RELIGION	859310	110.423340065905000
ONES	858919	110.373095653567000
LAWS	858128	110.271450307892000
LO	856975	110.123287117546000
DRIVE	854745	109.836726914189000
TOGETHER	853230	109.642045879173000
BOOKS	853112	109.626882603838000
ET	852641	109.566358004833000
PROGRAMS	852557	109.555563808832000
SOON	852357	109.529863342163000
FEDERAL	852102	109.497095247161000
USA	850767	109.325544632146000
HA	850760	109.324645115813000
THINKING	850501	109.291363011477000
COUNTRIES	848938	109.090513864460000
READING	848267	109.004288798786000
USER	847861	108.952116851448000
FURTHER	847669	108.927444403446000
LOOKS	845847	108.693313152093000
WRITE	845651	108.668126694758000
MIKE	844224	108.484753865076000
REVIEW	844125	108.472032134075000
CHANGES	842036	108.203590759719000
HEAR	841946	108.192025549718000
COMMON	841882	108.183801400384000
YOU'VE	839964	107.937333925030000
ROBERT	839699	107.903280806694000
GOES	839263	107.847253789356000
EARLY	834938	107.291481197643000
MUSIC	834377	107.219391388637000
LOTS	833673	107.128925745962000
DR	833099	107.055165406623000
COLOR	830784	106.757682504931000
U	830501	106.721316344595000
GETS	830052	106.663618796923000
SOUND	828643	106.482559009242000
DETAILS	827817	106.376416081899000
ACTIVITIES	826742	106.238276073555000
ITSELF	826594	106.219257728220000
EVIL	825322	106.055802760206000
OFFICIAL	823445	105.814603880519000
NOR	823018	105.759733384181000
ORACLE	822127	105.645237805172000
HI	820774	105.471374148157000
FOREIGN	820197	105.397228301818000
OPERATIONS	819546	105.313573282811000
WE'RE	818626	105.195351136134000
ATTEMPT	817426	105.041148336121000
RESULT	816308	104.897482727442000
RESPONSIBILITIES	816279	104.893756159775000
COVER	815917	104.847238315105000
SOCIETY	815203	104.755487649097000
INVOLVED	814998	104.729144670762000
CLASS	814978	104.726574624095000
SI	814010	104.602184365418000
BASIC	812882	104.457233733406000
REPUBLICAN	812016	104.345950712730000
EAST	811296	104.253429032722000
JAMES	811191	104.239936287721000
REPORTING	811136	104.232868659387000
RESPONSE	810812	104.191233903383000
GAMES	809603	104.035874582370000
CASES	809542	104.028035940036000
TABLE	809434	104.014157688035000
LAND	808856	103.939883339362000
APPLYING	808704	103.920350984694000
LIVES	808396	103.880772266024000
MATERIAL	808151	103.849289194355000
CERTAINLY	807985	103.827957807020000
QUALIFY	807299	103.739805206346000
DIRECT	806915	103.690460310341000
MEET	806696	103.662318299339000
ROOM	806481	103.634690297670000
LEAVE	806284	103.609375338001000
HALF	806142	103.591128006666000
AGE	805707	103.535229491662000
BASE	805156	103.464424705989000
STANDARD	804639	103.397988999650000
WHATEVER	803352	103.232606496636000
STATEMENT	803227	103.216543704968000
JAVA	801906	103.046792122621000
CERTAIN	800746	102.897729415942000
LANGUAGE	797936	102.536637859245000
FOLLOW	797193	102.441160625570000
IE	795167	102.180814898215000
BOB	795079	102.169506692881000
PLANNING	794269	102.065419802872000
CALLS	794142	102.049100006537000
DIFFICULT	793481	101.964159964197000
ACROSS	793053	101.909160965526000
WRITING	792199	101.799419972850000
NONE	791619	101.724888619510000
EXTEND	789497	101.452206668154000
NORMAL	789221	101.416740024151000
VALUED	788271	101.294662807474000
EMPLOYERS	786456	101.061431072455000
COMPANIES	786227	101.032004038119000
FORMAT	784943	100.867007042105000
MIDDLE	784763	100.843876622103000
ASSOCIATED	784620	100.825500788435000
LONGER	780440	100.288361035057000
PUBLICATIONS	780134	100.249039321054000
WEAPONS	778962	100.098434586374000
LOW	778808	100.078645227039000
BROWSE	778330	100.017221111701000
FINALLY	777436	99.902340025691200
PARTS	775289	99.626445516001400
LORD	771660	99.160110548295700
FREEDOM	771016	99.077355045622100
ACTIVE	770635	99.028395656618000
SORT	770398	98.997940603615500
SOUTH	770213	98.974167671946800
WOMAN	769764	98.916470124275300
CORRECT	768975	98.815081783266900
CONGRESS	766847	98.541628817910600
COUPLE	764925	98.294647333223300
EXCEPT	763357	98.093155674539800
DIFFERENCE	761749	97.886523922522500
CLAIMS	761141	97.808394503849300
POTENTIAL	760971	97.786549107180800
ENSURE	760779	97.761876659178800
STUDY	760621	97.741573290510400
HELL	760055	97.668840969837600
CONSIDER	758448	97.462337720153700
ILLEGAL	758047	97.410808284482700
ANYWAY	757868	97.387806366814100
FINE	757849	97.385364822480600
SORRY	757625	97.356580299811500
TERM	756619	97.227306952467400
CONTINUE	755551	97.090066460455900
USUALLY	754548	96.961178620111800
ENTIRE	754505	96.955653019778000
KNEW	754102	96.903866579440300
BRING	753984	96.888703304105700
BIBLE	752919	96.751848319094300
HAPPENED	752907	96.750306291094100
SPECIFIC	752134	96.650973987419100
FRIENDS	751998	96.633497670084400
FIRE	750846	96.485462982072000
NORTH	750397	96.427765434400500
SERIOUS	750156	96.396796372064600
LOWER	748792	96.221519189383200
TV	748217	96.147630347710400
OPINION	747435	96.047141523035300
PRESENT	746698	95.952435303360700
PEACE	746672	95.949094242693800
SHIT	746445	95.919924213024700
ADDITIONAL	745042	95.739635439342900
HIT	744635	95.687334989671900
SHOWS	743473	95.538015278326000
RESPECTIVE	743288	95.514242346657400
WORTH	742804	95.452047217318800
THUS	741929	95.339607675642800
DAVE	741170	95.242074404634600
REMOVE	739885	95.076948906287500
WIN	739825	95.069238766286800
CREATED	738971	94.959497773611000
PERFORM	738921	94.953072656943800
HAVEN'T	735039	94.454226598902000
MULTIPLE	733592	94.268283722553100
YEAH	733077	94.202105020880900
PROCEDURES	732868	94.175248033212000
LIE	732586	94.139010375209000
SPACE	732513	94.129629704874900
FILES	731911	94.052271300201800
HAPPEN	731800	94.038007541200600
PROGRAMMING	731074	93.944714847192700
KNOWS	730510	93.872239531186700
TEXT	729810	93.782287897845800
ENGLISH	729246	93.709812581839800
FUCKING	725583	93.239108534800400
LIES	724462	93.095057419121700
REQUIRES	724031	93.039672913450400
IRAN	723677	92.994183087446600
GAVE	723321	92.948436256776100
NATION	722795	92.880844029437100
AREN'T	722550	92.849360957767800
NATURE	722010	92.779969697762000
DAN	721846	92.758895315093500
REGARDS	721413	92.703253804755600
WEST	721049	92.656478955418300
FRIEND	719169	92.414894568731400
NUCLEAR	719104	92.406541917064100
WATCH	718968	92.389065599729300
UNCONFIRMED	718269	92.299242468721800
TAKES	716647	92.090811684037600
WIDE	715020	91.881738387686800
RECENT	714286	91.787417675012300
PRIVATE	714278	91.786389656345500
HAPPY	713947	91.743855384008600
VOTE	713425	91.676777166003000
BUILD	713140	91.640154001000000
JIM	712594	91.569991726994100
ATTACKS	711523	91.432365727982600
ANALYST	708187	91.003681943946700
STATUS	707272	90.886102308936900
THREAD	706499	90.786770005261900
LINES	706251	90.754901426592600
HANDS	705630	90.675101477585900
BRITISH	705326	90.636036768249300
RED	704750	90.562019424243100
THIRD	704251	90.497896759904400
MANAGE	703917	90.454976980567500
DEEP	703767	90.435701630565800
GENERALLY	702928	90.327888172890200
ERROR	702521	90.275587723219100
SPEAK	702019	90.211079551880400
HIGHLY	700693	90.040685457866100
STREET	700413	90.004704804529800
DOCUMENT	699357	89.869006340518400
ASSIST	698813	89.799101071179300
JUSTICE	698076	89.704394851504700
SUBSCRIPTIONS	697252	89.598508928829100
INTERESTING	697227	89.595296370495500
SECTION	696705	89.528218152489900
UNVERIFIED	696639	89.519736998489200
CLIENTS	695398	89.360265602809200
LEADER	694526	89.248211568133200
DEVELOPING	693917	89.169953647126600
MAINTAIN	693545	89.122150779122600
MYSELF	693034	89.056486086783800
INTERNAL	692608	89.001744092779200
VIDEO	692537	88.992620427111800
COLD	692521	88.990564389778300
PLAYING	691417	88.848697813766400
THEREFORE	690606	88.744482421424400
SITES	690014	88.668409040084700
PERCENT	688935	88.529755022406400
WALK	687317	88.321838247055700
RISK	686218	88.180614182710500
SIX	684888	88.009706079362900
DIRECTOR	682134	87.655810653333300
CHRIST	681225	87.539002032323500
INDEED	680751	87.478091926318400
WIDTH	680331	87.424120946313900
ALLOW	679283	87.289450500969300
IMPLEMENTATION	678852	87.234065995298000
THEORY	678675	87.211321082296100
VAN	677563	87.068426487617500
FORCES	677511	87.061744366283600
EASILY	675210	86.766060497258800
FATHER	674921	86.728923322922400
OFFICIALS	673202	86.508027811903900
MINUTES	671853	86.334678164222800
MASS	671484	86.287260803218800
CIVIL	671481	86.286875296218800
EQUIPMENT	670476	86.157730451208000
PETER	669997	86.096177833536100
QUICKLY	666514	85.648604206498700
DIRECTLY	666393	85.633055424164100
RD	666173	85.604784910828400
SERIES	666162	85.603371385161600
WISH	666046	85.588465114493700
FINANCE	664805	85.428993718813700
ART	664395	85.376307762142600
CUT	664326	85.367441101141800
MAIN	664260	85.358959947141100
PAPER	664138	85.343282662473200
SEEK	663206	85.223518487796500
DARK	662020	85.071114720450400
FALSE	661578	85.014316689112300
GUYS	661366	84.987074194443400
FUNCTION	661331	84.982576612776300
CUBA	659239	84.713749731420500
FORWARD	657687	84.514314110070500
BOX	656849	84.406629154728100
DOCUMENTS	656348	84.342249485722700
CRIME	656248	84.329399252388300
ISRAELI	655317	84.209763580045000
ARMY	655225	84.197941365377300
FULLY	655012	84.170570368375000
MARKETING	654093	84.052476724031800
WIFE	653876	84.024591717696200
CLEARLY	653854	84.021764666362600
CUSTOMERS	653850	84.021250657029200
BENEFITS	653367	83.959184030024000
REALITY	653092	83.923845888354400
PROCESSES	652672	83.869874908349900
PARTICULAR	652416	83.836978311013800
WORKED	652334	83.826441119679600
DOGS	652223	83.812177360678400
CD	651893	83.769771590674800
SITUATION	651716	83.747026677672900
NATURAL	650807	83.630218056663200
SAVE	650743	83.621993907329200
COMPLEX	650514	83.592566872993300
PT	650398	83.577660602325400
HIGHER	650329	83.568793941324700
POUR	649791	83.499659685985600
BANK	648811	83.373727399308400
COMPLETELY	648717	83.361648179974000
BACKGROUND	648415	83.322840475304100
EFFECT	647877	83.253706219965000
HOLD	647797	83.243426033297500
SUCCESSFUL	647593	83.217211557295300
FAST	647319	83.182001917959000
LISTED	646845	83.121091811953900
LATE	646750	83.108884090286200
SIGN	645702	82.974213644941600
DEFENSE	645556	82.955452304273400
CHEAP	643852	82.736484328255100
IRAQI	643397	82.678015766583500
SAN	643157	82.647175206580900
EFFORT	642097	82.510962733236200
TRAVEL	641877	82.482692219900500
WHOSE	640984	82.367939636224200
TOM	640775	82.341082648555300
PAID	640733	82.335685550554900
HEAVY	640723	82.334400527221400
HELD	640546	82.311655614219500
TRADE	640153	82.261154197215300
CHINA	640052	82.248175461547500
HEY	638427	82.039359169863400
CLINICAL	637959	81.979220077858400
LETTER	634895	81.585488928492100
Q	634606	81.548351754155700
IMPROVE	633461	81.401216582476700
RULES	632722	81.306253358135400
INFO	632229	81.242901707796800
DISCUSSION	631879	81.197925891126400
KING	630706	81.047192654113700
PREVIOUS	629496	80.891704830767400
DOUBT	629223	80.856623693764500
FAQ	628832	80.806379281426900
FILL	628285	80.736088505087700
SOLUTION	627903	80.687000613750300
KIDS	627864	80.681989022749900
WASTE	627096	80.583299230741600
FUN	626989	80.569549481073800
PULL	626776	80.542178484071500
CHANCE	625752	80.410592094727100
STEP	625623	80.394015293725800
UK	625539	80.383221097724900
RADIO	625481	80.375767962390900
WONDER	625167	80.335418229720900
STAND	624249	80.217453087711000
ROAD	623853	80.166566163706700
UNIT	623266	80.091135294033800
SIGNATURE	622440	79.984992366691500
RECENTLY	621856	79.909947004018600
ADDED	621838	79.907633962018400
ARGUMENT	621552	79.870882294682000
FACTS	621397	79.850964433013700
FAT	620140	79.689437000000200
STORE	619723	79.635851526995700
PROOF	619013	79.544614870321400
SCIENTIFIC	618574	79.488202345983300
CREDIT	616108	79.171315591956800
MEASURE	615280	79.064915659947900
BOY	613757	78.869206606264900
SMART	613698	78.861624968597600
ASS	612725	78.736592198253800
BEYOND	612708	78.734407658586900
FUCK	610747	78.482414582899200
TOTALLY	610494	78.449903492563100
STANDARDS	609527	78.325641736219400
CHOICE	608973	78.254451443546800
MOTHER	608885	78.243143238212500
CRIMINAL	608336	78.172595457206600
APPROPRIATE	607839	78.108729797534600
SPEED	607367	78.048076696196200
STEVE	607366	78.047948193862800
DRUG	606658	77.956968541855200
COULDN'T	606375	77.920602381518800
POINTS	606362	77.918931851185400
REPORTED	605356	77.789658503841200
SICK	604648	77.698678851833600
RECOMMEND	603796	77.589194863824400
DOCUMENTATION	602212	77.385647167807400
WRITES	602033	77.362645250138800
LEADERS	601981	77.355963128804900
MARCH	601145	77.248535178129300
RICHARD	597791	76.817538352093200
AVOID	597627	76.796463969424800
DIED	597144	76.734397342419600
NOTICE	596717	76.679526846081700
MAINTENANCE	596201	76.613219642076100
LIMITED	595513	76.524810036735400
CHANGED	594795	76.432545361394300
PROVE	594513	76.396307703391300
MUSLIM	593287	76.238763842711500
ALLOWED	591638	76.026863495027100
SELL	590568	75.889365998348900
ACCEPT	590120	75.831796953010800
CROSS	589895	75.802883928008300
LEADERSHIP	589083	75.698540033332900
USERS	588797	75.661788365996500
SCOTT	588055	75.566439634655200
EFFECTIVE	587775	75.530458981318900
TURNED	587767	75.529430962652100
DREAM	587458	75.489723741648800
SECRET	586961	75.425858081976800
HUGE	586617	75.381653279306400
PASS	586509	75.367775027305300
FILM	586456	75.360964403638000
OBVIOUSLY	586355	75.347985667970300
FUNCTIONS	586236	75.332693890302300
PC	584613	75.124134603284900
GOOGLE	584511	75.111027365283800
LEVELS	584441	75.102032201949700
GREEN	584414	75.098562638949400
PHYSICAL	584119	75.060654450612900
STRANGE	583451	74.974814891939100
MACHINE	582727	74.881779202597900
CLINTON	582531	74.856592745262500
EXCUSE	580688	74.619762944909400
NATIONS	580411	74.584167798573000
EQUIVALENT	578011	74.275762198547200
SAD	577829	74.252374773878600
ALONE	577731	74.239781545210900
TRULY	577707	74.236697489210600
MUSLIMS	577291	74.183240518539500
SOUNDS	577208	74.172574824871900
HEART	576970	74.141991269536000
TERMS	576667	74.103055062532800
EVERYBODY	576045	74.023126611192800
POPULATION	575267	73.923151795851100
BESIDE	574525	73.827803064509800
EXIST	574064	73.768563488838100
BENEATH	574038	73.765222428171200
FIGHT	573899	73.747360603836400
MORNING	573649	73.715235020500400
AMOUNT	572818	73.608449581491400
TECHNOLOGIES	572461	73.562574248487600
GROUND	571426	73.429574333476500
GAS	571069	73.383699000472600
TROOPS	571000	73.374832339471900
BASIS	570731	73.340265211802300
KILLING	570420	73.300300986132300
CORPORATE	569683	73.205594766457700
MET	569199	73.143399637119200
CALLING	568908	73.106005458116000
GLAD	568147	73.008215182441200
GONE	567219	72.888965017097900
SOLVE	567159	72.881254877097200
SAFETY	566956	72.855168903428400
TEAMS	565923	72.722425993084000
WAYS	564488	72.538025144735200
QUALIFIED	563782	72.447302497394300
LIBERAL	563470	72.407209769390900
RELEASE	563454	72.405153732057400
UNIQUE	563430	72.402069676057200
II	563075	72.356451347720000
CLOSED	562634	72.299781818715300
STAY	562630	72.299267809381900
NAMES	562101	72.231290075042900
SELF	561590	72.165625382704100
AUTHOR	560488	72.024015811358900
INCLUDES	560409	72.013864127024700
RECORDS	557790	71.677316515996500
Z	557403	71.627586112992400
LAUGH	557180	71.598930092656600
PRACTICE	556356	71.493044169981100
CAPITAL	555876	71.431363049975900
MARTIN	555627	71.399365968973300
COMMERCIAL	555553	71.389856796305800
ACCOUNTS	555234	71.348864551969000
TERRORIST	553631	71.142875311618500
GIVING	553608	71.139919757951600
ALONGSIDE	553422	71.116018323949600
CIA	552692	71.022211620608400
DECISION	552030	70.937143075934600
IDEAS	551827	70.911057102265800
PROVIDING	551020	70.807355719257100
FAITH	550960	70.799645579256400
LOOKED	550954	70.798874565256400
EXPRESS	550686	70.764435939920100
TERRORISTS	550429	70.731410840250700
CONSTRUCTION	549843	70.656108472911100
RANGE	549252	70.580163593904700
GROWING	549018	70.550094047902200
WILLING	548820	70.524650585900100
JULY	548489	70.482116313563200
FIRM	548151	70.438682524892900
DEMOCRACY	547388	70.340635244551400
REASONS	546543	70.232050772875600
OUTLOOK	546149	70.181420853538000
